Name,ShapeQuery,TanimotoCombo,ShapeTanimoto,ColorTanimoto
0OV_22_146,mini_4efe_model0_chainA_0OV_resi404__chainA_1,0.982,0.767,0.215
0OQ_18_6,mini_4eh9_model0_chainA_0OQ_resi402__chainA_1,1.085,0.639,0.446
0OQ_7_5,mini_4eh9_model0_chainA_0OQ_resi402__chainA_1,1.056,0.557,0.498
0OQ_19_99,mini_4eh9_model0_chainA_0OQ_resi402__chainA_1,0.998,0.683,0.315
1RO_21_54,mini_4eoi_model0_chainA_1RO_resi301__chainA_altA_1,1.009,0.692,0.316
1RO_10_85,mini_4eoi_model0_chainA_1RO_resi301__chainA_altA_1,0.999,0.718,0.281
1RO_27_215,mini_4eoi_model0_chainA_1RO_resi301__chainA_altA_1,0.942,0.653,0.289
JAI_1_26,mini_4epl_model0_chainA_JAI_resi601__chainA_1,0.941,0.571,0.371
JAI_21_1,mini_4epl_model0_chainA_JAI_resi601__chainA_1,0.931,0.58,0.351
JAI_17_30,mini_4epl_model0_chainA_JAI_resi601__chainA_1,0.924,0.676,0.248
0QY_25_35,mini_4epy_model0_chainA_0QY_resi203__chainA_1,0.901,0.724,0.178
0QY_16_19,mini_4epy_model0_chainA_0QY_resi203__chainA_1,0.879,0.63,0.249
0QY_13_82,mini_4epy_model0_chainA_0QY_resi203__chainA_1,0.815,0.54,0.274
N61_4_35,mini_4eyj_model0_chainA_N61_resi401__chainA_1,0.917,0.597,0.32
N61_27_128,mini_4eyj_model0_chainA_N61_resi401__chainA_1,0.91,0.686,0.223
N61_14_8,mini_4eyj_model0_chainA_N61_resi401__chainA_1,0.878,0.619,0.259
0RX_24_27,mini_4eym_model0_chainA_0RX_resi401__chainA_1,1.021,0.63,0.391
0RX_19_28,mini_4eym_model0_chainA_0RX_resi401__chainA_1,0.986,0.714,0.272
0RX_25_3,mini_4eym_model0_chainA_0RX_resi401__chainA_1,0.948,0.606,0.342
L0R_12_275,mini_4eyw_model0_chainB_L0R_resi701__chainB_altA_1,0.959,0.473,0.486
L0R_14_27,mini_4eyw_model0_chainB_L0R_resi701__chainB_altA_1,0.952,0.651,0.301
L0R_27_291,mini_4eyw_model0_chainB_L0R_resi701__chainB_altA_1,0.909,0.662,0.247
PBD_8_41,mini_4f9v_model0_chainB_PBD_resi402__chainB_altB_1,0.934,0.669,0.264
PBD_15_18,mini_4f9v_model0_chainB_PBD_resi402__chainB_altB_1,0.88,0.672,0.208
PBD_19_245,mini_4f9v_model0_chainB_PBD_resi402__chainB_altB_1,0.848,0.705,0.143
SB0_20_85,mini_4fa2_model0_chainA_SB0_resi402__chainA_altB_1,0.943,0.641,0.302
SB0_8_165,mini_4fa2_model0_chainA_SB0_resi402__chainA_altB_1,0.88,0.693,0.186
SB0_15_4,mini_4fa2_model0_chainA_SB0_resi402__chainA_altB_1,0.866,0.683,0.184
0T0_4_5,mini_4fal_model0_chainA_0T0_resi402__chainA_altB_1,1.156,0.714,0.442
0T0_17_105,mini_4fal_model0_chainA_0T0_resi402__chainA_altB_1,1.093,0.72,0.373
0T0_21_207,mini_4fal_model0_chainA_0T0_resi402__chainA_altB_1,1.061,0.718,0.344
0T4_28_7,mini_4fdn_model0_chainA_0T4_resi901__chainA_1,1.257,0.762,0.496
0T4_17_18,mini_4fdn_model0_chainA_0T4_resi901__chainA_1,1.028,0.672,0.356
0T4_16_22,mini_4fdn_model0_chainA_0T4_resi901__chainA_1,1.025,0.683,0.342
0UJ_22_260,mini_4fk6_model0_chainB_0UJ_resi1201__chainB_altB_1,0.926,0.72,0.207
0UJ_6_5,mini_4fk6_model0_chainB_0UJ_resi1201__chainB_altB_1,0.923,0.705,0.218
0UJ_4_1,mini_4fk6_model0_chainB_0UJ_resi1201__chainB_altB_1,0.861,0.631,0.23
09K_29_35,mini_4fki_model0_chainA_09K_resi301__chainA_altB_1,1.112,0.79,0.322
09K_10_6,mini_4fki_model0_chainA_09K_resi301__chainA_altB_1,1.022,0.729,0.292
09K_23_18,mini_4fki_model0_chainA_09K_resi301__chainA_altB_1,0.972,0.568,0.403
11K_24_32,mini_4fkj_model0_chainA_11K_resi301__chainA_altA_1,0.941,0.667,0.274
11K_19_5,mini_4fkj_model0_chainA_11K_resi301__chainA_altA_1,0.865,0.567,0.297
11K_27_238,mini_4fkj_model0_chainA_11K_resi301__chainA_altA_1,0.828,0.578,0.25
20K_17_8,mini_4fko_model0_chainA_20K_resi301__chainA_altB_1,1.086,0.645,0.441
20K_11_15,mini_4fko_model0_chainA_20K_resi301__chainA_altB_1,1.055,0.773,0.282
20K_14_1,mini_4fko_model0_chainA_20K_resi301__chainA_altB_1,1.018,0.69,0.327
45K_20_26,mini_4fkr_model0_chainA_45K_resi301__chainA_altB_1,1.076,0.825,0.251
45K_15_12,mini_4fkr_model0_chainA_45K_resi301__chainA_altB_1,1.054,0.736,0.318
45K_19_219,mini_4fkr_model0_chainA_45K_resi301__chainA_altB_1,1.047,0.771,0.276
854_24_17,mini_4fn2_model0_chainB_854_altA_resi300__chainB_1,1.241,0.685,0.556
854_14_3,mini_4fn2_model0_chainB_854_altA_resi300__chainB_1,1.15,0.686,0.463
854_17_12,mini_4fn2_model0_chainB_854_altA_resi300__chainB_1,1.103,0.679,0.424
0V6_4_8,mini_4frs_model0_chainA_0V6_resi501__chainA_altA_1,0.914,0.713,0.201
0V6_12_16,mini_4frs_model0_chainA_0V6_resi501__chainA_altA_1,0.903,0.655,0.248
0V6_11_170,mini_4frs_model0_chainA_0V6_resi501__chainA_altA_1,0.866,0.663,0.203
HK1_24_282,mini_4fsm_model0_chainA_HK1_resi301__chainA_altA_1,1.178,0.753,0.425
HK1_13_56,mini_4fsm_model0_chainA_HK1_resi301__chainA_altA_1,1.065,0.814,0.252
HK1_20_1,mini_4fsm_model0_chainA_HK1_resi301__chainA_altA_1,1.04,0.799,0.241
HK4_13_74,mini_4fst_model0_chainA_HK4_resi301__chainA_altA_1,1.039,0.815,0.224
HK4_12_16,mini_4fst_model0_chainA_HK4_resi301__chainA_altA_1,0.979,0.714,0.266
HK4_11_47,mini_4fst_model0_chainA_HK4_resi301__chainA_altA_1,0.906,0.694,0.212
HK7_18_61,mini_4fsy_model0_chainA_HK7_resi301__chainA_altB_1,1.083,0.835,0.248
HK7_15_49,mini_4fsy_model0_chainA_HK7_resi301__chainA_altB_1,1.019,0.772,0.247
HK7_13_12,mini_4fsy_model0_chainA_HK7_resi301__chainA_altB_1,0.955,0.694,0.261
HK8_16_36,mini_4fsz_model0_chainA_HK8_resi301__chainA_altA_1,1.064,0.743,0.321
HK8_29_3,mini_4fsz_model0_chainA_HK8_resi301__chainA_altA_1,1.061,0.694,0.367
HK8_27_256,mini_4fsz_model0_chainA_HK8_resi301__chainA_altA_1,1.045,0.696,0.35
HK9_28_0,mini_4ft0_model0_chainA_HK9_resi301__chainA_altA_1,1.13,0.688,0.442
HK9_3_149,mini_4ft0_model0_chainA_HK9_resi301__chainA_altA_1,1.05,0.709,0.341
HK9_11_9,mini_4ft0_model0_chainA_HK9_resi301__chainA_altA_1,0.947,0.716,0.231
H1K_9_181,mini_4ft3_model0_chainA_H1K_resi301__chainA_altB_1,1.061,0.727,0.335
H1K_14_3,mini_4ft3_model0_chainA_H1K_resi301__chainA_altB_1,1.029,0.78,0.249
H1K_20_191,mini_4ft3_model0_chainA_H1K_resi301__chainA_altB_1,1.004,0.693,0.311
H5K_17_75,mini_4fta_model0_chainA_H5K_resi301__chainA_altB_1,0.948,0.734,0.214
H5K_15_59,mini_4fta_model0_chainA_H5K_resi301__chainA_altB_1,0.917,0.651,0.267
H5K_26_1,mini_4fta_model0_chainA_H5K_resi301__chainA_altB_1,0.871,0.723,0.149
H6K_1_131,mini_4ftc_model0_chainA_H6K_resi301__chainA_altB_1,1.104,0.722,0.382
H6K_25_245,mini_4ftc_model0_chainA_H6K_resi301__chainA_altB_1,1.068,0.821,0.247
H6K_23_220,mini_4ftc_model0_chainA_H6K_resi301__chainA_altB_1,1.035,0.772,0.263
H8K_11_105,mini_4ftj_model0_chainA_H8K_resi301__chainA_altA_1,0.967,0.8,0.167
H8K_26_25,mini_4ftj_model0_chainA_H8K_resi301__chainA_altA_1,0.964,0.722,0.241
H8K_23_39,mini_4ftj_model0_chainA_H8K_resi301__chainA_altA_1,0.932,0.734,0.198
H0K_17_184,mini_4ftl_model0_chainA_H0K_resi301__chainA_altA_1,1.074,0.737,0.337
H0K_20_3,mini_4ftl_model0_chainA_H0K_resi301__chainA_altA_1,0.983,0.797,0.186
H0K_21_78,mini_4ftl_model0_chainA_H0K_resi301__chainA_altA_1,0.968,0.743,0.225
1HK_6_0,mini_4ftm_model0_chainA_1HK_resi301__chainA_altB_1,1.038,0.755,0.284
1HK_27_2,mini_4ftm_model0_chainA_1HK_resi301__chainA_altB_1,1.029,0.801,0.228
1HK_20_179,mini_4ftm_model0_chainA_1HK_resi301__chainA_altB_1,1.016,0.762,0.254
4HK_18_49,mini_4ftq_model0_chainA_4HK_resi301__chainA_altA_1,1.019,0.825,0.194
4HK_22_10,mini_4ftq_model0_chainA_4HK_resi301__chainA_altA_1,0.983,0.807,0.176
4HK_9_97,mini_4ftq_model0_chainA_4HK_resi301__chainA_altA_1,0.927,0.75,0.177
7HK_20_81,mini_4ftu_model0_chainA_7HK_resi301__chainA_altA_1,0.906,0.616,0.29
7HK_29_131,mini_4ftu_model0_chainA_7HK_resi301__chainA_altA_1,0.888,0.723,0.165
7HK_28_111,mini_4ftu_model0_chainA_7HK_resi301__chainA_altA_1,0.83,0.61,0.219
1U2_25_0,mini_4fuh_model0_chainA_1U2_resi301__chainA_altB_1,0.936,0.61,0.326
1U2_19_63,mini_4fuh_model0_chainA_1U2_resi301__chainA_altB_1,0.904,0.657,0.247
1U2_28_136,mini_4fuh_model0_chainA_1U2_resi301__chainA_altB_1,0.887,0.627,0.26
E75_18_14,mini_4fux_model0_chainA_E75_resi401__chainA_1,1.008,0.756,0.252
E75_29_140,mini_4fux_model0_chainA_E75_resi401__chainA_1,0.962,0.662,0.3
E75_19_133,mini_4fux_model0_chainA_E75_resi401__chainA_1,0.957,0.61,0.348
EK2_23_134,mini_4fuy_model0_chainA_EK2_resi401__chainA_altB_1,1.059,0.691,0.367
EK2_17_94,mini_4fuy_model0_chainA_EK2_resi401__chainA_altB_1,0.941,0.731,0.21
EK2_10_207,mini_4fuy_model0_chainA_EK2_resi401__chainA_altB_1,0.91,0.749,0.161
EK7_22_3,mini_4fv4_model0_chainA_EK7_resi401__chainA_altA_1,1.087,0.772,0.315
EK7_25_6,mini_4fv4_model0_chainA_EK7_resi401__chainA_altA_1,0.987,0.724,0.263
EK7_8_0,mini_4fv4_model0_chainA_EK7_resi401__chainA_altA_1,0.971,0.677,0.294
L59_20_9,mini_4fw6_model0_chainC_L59_resi302__chainC_altA_1,0.995,0.74,0.255
L59_3_90,mini_4fw6_model0_chainC_L59_resi302__chainC_altA_1,0.89,0.646,0.245
L59_29_27,mini_4fw6_model0_chainC_L59_resi302__chainC_altA_1,0.879,0.608,0.271
0VE_3_7,mini_4fyn_model0_chainA_0VE_resi701__chainA_altA_1,0.911,0.721,0.19
0VE_20_38,mini_4fyn_model0_chainA_0VE_resi701__chainA_altA_1,0.908,0.708,0.2
0VE_9_38,mini_4fyn_model0_chainA_0VE_resi701__chainA_altA_1,0.906,0.527,0.378
0VM_3_12,mini_4g16_model0_chainA_0VM_resi401__chainA_1,0.905,0.71,0.194
0VM_19_3,mini_4g16_model0_chainA_0VM_resi401__chainA_1,0.899,0.726,0.172
0VM_28_3,mini_4g16_model0_chainA_0VM_resi401__chainA_1,0.893,0.618,0.275
C07_4_1,mini_4g2f_model0_chainA_C07_resi1001__chainA_altB_1,1.19,0.829,0.36
C07_25_1,mini_4g2f_model0_chainA_C07_resi1001__chainA_altB_1,1.072,0.799,0.273
C07_15_0,mini_4g2f_model0_chainA_C07_resi1001__chainA_altB_1,0.992,0.709,0.283
0WC_17_72,mini_4g3e_model0_chainB_0WC_resi702__chainB_1,0.939,0.683,0.257
0WC_25_112,mini_4g3e_model0_chainB_0WC_resi702__chainB_1,0.886,0.672,0.214
0WC_16_21,mini_4g3e_model0_chainB_0WC_resi702__chainB_1,0.866,0.621,0.246
0WB_14_137,mini_4g3f_model0_chainA_0WB_resi701__chainA_altA_1,1.071,0.713,0.359
0WB_25_154,mini_4g3f_model0_chainA_0WB_resi701__chainA_altA_1,1.005,0.761,0.243
0WB_26_31,mini_4g3f_model0_chainA_0WB_resi701__chainA_altA_1,0.987,0.739,0.248
2X9_11_4,mini_4gca_model0_chainA_2X9_resi402__chainA_altA_1,1.031,0.702,0.328
2X9_10_112,mini_4gca_model0_chainA_2X9_resi402__chainA_altA_1,1.021,0.759,0.262
2X9_28_14,mini_4gca_model0_chainA_2X9_resi402__chainA_altA_1,1.006,0.754,0.253
SUY_23_9,mini_4gfn_model0_chainA_SUY_resi301__chainA_1,1.038,0.684,0.354
SUY_25_23,mini_4gfn_model0_chainA_SUY_resi301__chainA_1,1.033,0.701,0.332
SUY_27_124,mini_4gfn_model0_chainA_SUY_resi301__chainA_1,0.958,0.712,0.246
0X3_23_21,mini_4ghi_model0_chainA_0X3_resi401__chainA_altA_1,1.104,0.701,0.403
0X3_12_15,mini_4ghi_model0_chainA_0X3_resi401__chainA_altA_1,1.066,0.769,0.297
0X3_28_40,mini_4ghi_model0_chainA_0X3_resi401__chainA_altA_1,1.052,0.701,0.351
0X5_29_4,mini_4gih_model0_chainA_0X5_resi1201__chainA_altA_1,1.275,0.778,0.497
0X5_21_2,mini_4gih_model0_chainA_0X5_resi1201__chainA_altA_1,1.109,0.655,0.455
0X5_16_283,mini_4gih_model0_chainA_0X5_resi1201__chainA_altA_1,1.079,0.816,0.263
0X6_14_2,mini_4gii_model0_chainA_0X6_resi1201__chainA_1,1.082,0.754,0.329
0X6_28_71,mini_4gii_model0_chainA_0X6_resi1201__chainA_1,1.058,0.663,0.395
0X6_27_150,mini_4gii_model0_chainA_0X6_resi1201__chainA_1,1.0,0.68,0.32
0XH_26_8,mini_4gj2_model0_chainA_0XH_resi1201__chainA_1,1.061,0.636,0.425
0XH_21_8,mini_4gj2_model0_chainA_0XH_resi1201__chainA_1,1.046,0.672,0.374
0XH_28_56,mini_4gj2_model0_chainA_0XH_resi1201__chainA_1,0.958,0.759,0.199
0XP_17_2,mini_4gj3_model0_chainA_0XP_resi1201__chainA_1,1.019,0.629,0.391
0XP_28_4,mini_4gj3_model0_chainA_0XP_resi1201__chainA_1,1.006,0.608,0.399
0XP_14_179,mini_4gj3_model0_chainA_0XP_resi1201__chainA_1,0.968,0.617,0.35
L87_23_1,mini_4gk3_model0_chainA_L87_resi1001__chainA_altB_1,1.216,0.791,0.425
L87_15_40,mini_4gk3_model0_chainA_L87_resi1001__chainA_altB_1,1.039,0.712,0.326
L87_18_1,mini_4gk3_model0_chainA_L87_resi1001__chainA_altB_1,1.008,0.687,0.32
L90_28_266,mini_4gk4_model0_chainA_L90_resi1001__chainA_altA_1,1.015,0.694,0.32
L90_20_1,mini_4gk4_model0_chainA_L90_resi1001__chainA_altA_1,0.918,0.705,0.213
L90_22_0,mini_4gk4_model0_chainA_L90_resi1001__chainA_altA_1,0.908,0.72,0.188
K85_17_61,mini_4gmx_model0_chainC_K85_resi1101__chainC_altA_1,0.913,0.592,0.321
K85_27_193,mini_4gmx_model0_chainC_K85_resi1101__chainC_altA_1,0.911,0.707,0.204
K85_8_12,mini_4gmx_model0_chainC_K85_resi1101__chainC_altA_1,0.899,0.532,0.367
51K_17_2,mini_4gpt_model0_chainC_51K_resi1101__chainC_altA_1,1.005,0.662,0.343
51K_16_121,mini_4gpt_model0_chainC_51K_resi1101__chainC_altA_1,0.951,0.536,0.416
51K_29_161,mini_4gpt_model0_chainC_51K_resi1101__chainC_altA_1,0.933,0.685,0.248
0RO_8_50,mini_4gq3_model0_chainA_0RO_resi601__chainA_altA_1,1.0,0.787,0.213
0RO_17_0,mini_4gq3_model0_chainA_0RO_resi601__chainA_altA_1,0.981,0.755,0.226
0RO_9_14,mini_4gq3_model0_chainA_0RO_resi601__chainA_altA_1,0.941,0.739,0.201
0XG_8_19,mini_4grb_model0_chainA_0XG_resi402__chainA_1,1.042,0.783,0.259
0XG_17_5,mini_4grb_model0_chainA_0XG_resi402__chainA_1,1.02,0.616,0.405
0XG_13_0,mini_4grb_model0_chainA_0XG_resi402__chainA_1,0.941,0.606,0.335
1FM_26_77,mini_4gs6_model0_chainA_1FM_resi611__chainA_altB_1,0.907,0.684,0.223
1FM_12_68,mini_4gs6_model0_chainA_1FM_resi611__chainA_altB_1,0.889,0.702,0.187
1FM_4_255,mini_4gs6_model0_chainA_1FM_resi611__chainA_altB_1,0.878,0.652,0.225
0YY_16_118,mini_4h3a_model0_chainB_0YY_resi301__chainB_1,1.072,0.618,0.454
0YY_15_58,mini_4h3a_model0_chainB_0YY_resi301__chainB_1,1.025,0.689,0.336
0YY_12_251,mini_4h3a_model0_chainB_0YY_resi301__chainB_1,1.02,0.705,0.314
10B_24_93,mini_4h3x_model0_chainA_10B_resi306__chainA_altB_1,1.061,0.768,0.293
10B_21_64,mini_4h3x_model0_chainA_10B_resi306__chainA_altB_1,1.058,0.733,0.325
10B_4_0,mini_4h3x_model0_chainA_10B_resi306__chainA_altB_1,0.941,0.56,0.382
10H_25_3,mini_4h7c_model0_chainA_10H_resi402__chainA_altB_1,1.437,0.836,0.601
10H_20_55,mini_4h7c_model0_chainA_10H_resi402__chainA_altB_1,1.119,0.784,0.336
10H_21_10,mini_4h7c_model0_chainA_10H_resi402__chainA_altB_1,1.083,0.64,0.443
04T_6_37,mini_4h80_model0_chainC_04T_resi501__chainC_altB_1,0.921,0.656,0.265
04T_3_27,mini_4h80_model0_chainC_04T_resi501__chainC_altB_1,0.902,0.768,0.134
04T_10_267,mini_4h80_model0_chainC_04T_resi501__chainC_altB_1,0.902,0.685,0.217
13W_21_151,mini_4ha5_model0_chainA_13W_resi502__chainA_1,0.916,0.635,0.281
13W_25_3,mini_4ha5_model0_chainA_13W_resi502__chainA_1,0.887,0.733,0.154
13W_24_124,mini_4ha5_model0_chainA_13W_resi502__chainA_1,0.877,0.696,0.181
15V_20_153,mini_4hge_model0_chainB_15V_resi1201__chainB_altB_1,0.987,0.745,0.242
15V_1_96,mini_4hge_model0_chainB_15V_resi1201__chainB_altB_1,0.983,0.618,0.364
15V_23_207,mini_4hge_model0_chainB_15V_resi1201__chainB_altB_1,0.956,0.782,0.175
0YO_11_205,mini_4hgl_model0_chainA_0YO_resi401__chainA_1,1.062,0.687,0.375
0YO_12_299,mini_4hgl_model0_chainA_0YO_resi401__chainA_1,0.984,0.774,0.21
0YO_7_4,mini_4hgl_model0_chainA_0YO_resi401__chainA_1,0.964,0.713,0.251
15G_19_168,mini_4hgs_model0_chainA_15G_resi401__chainA_1,0.991,0.709,0.282
15G_25_180,mini_4hgs_model0_chainA_15G_resi401__chainA_1,0.932,0.69,0.242
15G_2_20,mini_4hgs_model0_chainA_15G_resi401__chainA_1,0.903,0.671,0.232
18J_25_9,mini_4hjs_model0_chainA_18J_altA_resi201__chainA_altB_1,1.013,0.627,0.386
18J_7_2,mini_4hjs_model0_chainA_18J_altA_resi201__chainA_altB_1,1.003,0.824,0.179
18J_19_3,mini_4hjs_model0_chainA_18J_altA_resi201__chainA_altB_1,0.92,0.738,0.182
16W_21_59,mini_4hnf_model0_chainB_16W_resi301__chainB_1,0.975,0.565,0.41
16W_10_0,mini_4hnf_model0_chainB_16W_resi301__chainB_1,0.968,0.668,0.3
16W_16_40,mini_4hnf_model0_chainB_16W_resi301__chainB_1,0.959,0.679,0.281
19S_20_98,mini_4hvi_model0_chainA_19S_resi1201__chainA_1,1.118,0.75,0.368
19S_21_88,mini_4hvi_model0_chainA_19S_resi1201__chainA_1,0.973,0.672,0.301
19S_6_80,mini_4hvi_model0_chainA_19S_resi1201__chainA_1,0.944,0.634,0.31
1A4_10_3,mini_4hxr_model0_chainA_1A4_resi201__chainA_altA_1,1.369,0.671,0.699
1A4_22_6,mini_4hxr_model0_chainA_1A4_resi201__chainA_altA_1,1.157,0.617,0.54
1A4_12_5,mini_4hxr_model0_chainA_1A4_resi201__chainA_altA_1,1.105,0.77,0.335
1A3_14_16,mini_4hxs_model0_chainA_1A3_resi201__chainA_altB_1,1.021,0.745,0.276
1A3_21_279,mini_4hxs_model0_chainA_1A3_resi201__chainA_altB_1,1.01,0.774,0.236
1A3_5_293,mini_4hxs_model0_chainA_1A3_resi201__chainA_altB_1,0.956,0.653,0.303
1BJ_16_140,mini_4hys_model0_chainA_1BJ_resi401__chainA_1,1.129,0.789,0.34
1BJ_12_93,mini_4hys_model0_chainA_1BJ_resi401__chainA_1,0.981,0.738,0.243
1BJ_13_10,mini_4hys_model0_chainA_1BJ_resi401__chainA_1,0.972,0.682,0.29
0ZA_4_80,mini_4hzt_model0_chainA_0ZA_resi504__chainA_1,0.97,0.671,0.299
0ZA_12_5,mini_4hzt_model0_chainA_0ZA_resi504__chainA_1,0.883,0.682,0.201
0ZA_9_163,mini_4hzt_model0_chainA_0ZA_resi504__chainA_1,0.876,0.626,0.25
1B4_21_34,mini_4i0r_model0_chainA_1B4_resi701__chainA_altA_1,1.027,0.642,0.384
1B4_18_184,mini_4i0r_model0_chainA_1B4_resi701__chainA_altA_1,0.939,0.738,0.201
1B4_11_9,mini_4i0r_model0_chainA_1B4_resi701__chainA_altA_1,0.919,0.654,0.265
1B5_21_254,mini_4i0s_model0_chainA_1B5_resi701__chainA_altB_1,1.075,0.749,0.326
1B5_6_5,mini_4i0s_model0_chainA_1B5_resi701__chainA_altB_1,1.01,0.65,0.36
1B5_22_26,mini_4i0s_model0_chainA_1B5_resi701__chainA_altB_1,0.969,0.674,0.295
1B6_16_57,mini_4i0t_model0_chainA_1B6_resi701__chainA_altA_1,1.052,0.831,0.221
1B6_25_72,mini_4i0t_model0_chainA_1B6_resi701__chainA_altA_1,1.006,0.772,0.234
1B6_11_10,mini_4i0t_model0_chainA_1B6_resi701__chainA_altA_1,0.917,0.692,0.225
1CH_13_14,mini_4i11_model0_chainA_1CH_resi504__chainA_1,0.923,0.741,0.182
1CH_9_0,mini_4i11_model0_chainA_1CH_resi504__chainA_1,0.903,0.647,0.256
1CH_5_89,mini_4i11_model0_chainA_1CH_resi504__chainA_1,0.867,0.651,0.216
1D1_14_8,mini_4i5p_model0_chainA_1D1_resi401__chainA_altB_1,1.164,0.724,0.44
1D1_3_91,mini_4i5p_model0_chainA_1D1_resi401__chainA_altB_1,0.975,0.694,0.281
1D1_2_0,mini_4i5p_model0_chainA_1D1_resi401__chainA_altB_1,0.963,0.732,0.231
1DT_17_124,mini_4i6q_model0_chainA_1DT_resi1202__chainA_1,1.087,0.698,0.389
1DT_9_6,mini_4i6q_model0_chainA_1DT_resi1202__chainA_1,0.949,0.733,0.217
1DT_4_0,mini_4i6q_model0_chainA_1DT_resi1202__chainA_1,0.929,0.672,0.257
IR1_4_14,mini_4ibm_model0_chainB_IR1_resi1301__chainB_altA_1,0.97,0.579,0.391
IR1_5_160,mini_4ibm_model0_chainB_IR1_resi1301__chainB_altA_1,0.946,0.738,0.208
IR1_23_15,mini_4ibm_model0_chainB_IR1_resi1301__chainB_altA_1,0.938,0.716,0.222
T28_18_84,mini_4idt_model0_chainA_T28_resi701__chainA_altB_1,1.082,0.727,0.355
T28_5_6,mini_4idt_model0_chainA_T28_resi701__chainA_altB_1,0.959,0.736,0.224
T28_20_3,mini_4idt_model0_chainA_T28_resi701__chainA_altB_1,0.943,0.672,0.271
J94_25_47,mini_4ig3_model0_chainA_J94_resi609__chainA_altA_1,1.05,0.811,0.239
J94_2_1,mini_4ig3_model0_chainA_J94_resi609__chainA_altA_1,0.989,0.716,0.272
J94_11_0,mini_4ig3_model0_chainA_J94_resi609__chainA_altA_1,0.953,0.699,0.254
1FB_7_6,mini_4ihp_model0_chainA_1FB_resi601__chainA_altA_1,1.135,0.783,0.352
1FB_15_5,mini_4ihp_model0_chainA_1FB_resi601__chainA_altA_1,1.048,0.781,0.266
1FB_8_3,mini_4ihp_model0_chainA_1FB_resi601__chainA_altA_1,1.02,0.681,0.339
IR4_2_0,mini_4ir4_model0_chainA_IR4_resi2001__chainA_1,0.986,0.689,0.298
IR4_15_38,mini_4ir4_model0_chainA_IR4_resi2001__chainA_1,0.969,0.702,0.267
IR4_19_132,mini_4ir4_model0_chainA_IR4_resi2001__chainA_1,0.957,0.746,0.211
1HX_25_293,mini_4itj_model0_chainB_1HX_resi301__chainB_altB_1,1.211,0.746,0.465
1HX_19_16,mini_4itj_model0_chainB_1HX_resi301__chainB_altB_1,1.068,0.739,0.328
1HX_23_126,mini_4itj_model0_chainB_1HX_resi301__chainB_altB_1,1.022,0.709,0.314
1GM_26_5,mini_4iu7_model0_chainB_1GM_resi601__chainB_altB_1,1.051,0.826,0.225
1GM_10_3,mini_4iu7_model0_chainB_1GM_resi601__chainB_altB_1,1.03,0.628,0.402
1GM_11_10,mini_4iu7_model0_chainB_1GM_resi601__chainB_altB_1,0.985,0.693,0.292
1GS_3_2,mini_4iv4_model0_chainB_1GS_resi601__chainB_altB_1,1.105,0.747,0.358
1GS_16_62,mini_4iv4_model0_chainB_1GS_resi601__chainB_altB_1,1.06,0.832,0.228
1GS_14_226,mini_4iv4_model0_chainB_1GS_resi601__chainB_altB_1,0.987,0.601,0.387
1J5_6_3,mini_4iva_model0_chainA_1J5_resi1201__chainA_altC_1,0.997,0.729,0.268
1J5_25_147,mini_4iva_model0_chainA_1J5_resi1201__chainA_altC_1,0.932,0.676,0.256
1J5_7_0,mini_4iva_model0_chainA_1J5_resi1201__chainA_altC_1,0.925,0.718,0.207
1J6_9_11,mini_4ivc_model0_chainB_1J6_resi1201__chainB_1,1.051,0.779,0.272
1J6_1_1,mini_4ivc_model0_chainB_1J6_resi1201__chainB_1,1.02,0.654,0.366
1J6_11_111,mini_4ivc_model0_chainB_1J6_resi1201__chainB_1,0.976,0.705,0.271
15T_22_294,mini_4ivd_model0_chainA_15T_resi1201__chainA_1,0.981,0.734,0.248
15T_15_14,mini_4ivd_model0_chainA_15T_resi1201__chainA_1,0.947,0.634,0.313
15T_17_29,mini_4ivd_model0_chainA_15T_resi1201__chainA_1,0.915,0.701,0.214
1GU_14_9,mini_4iw6_model0_chainB_1GU_resi601__chainB_altA_1,1.029,0.698,0.33
1GU_12_6,mini_4iw6_model0_chainB_1GU_resi601__chainB_altA_1,0.95,0.714,0.236
1GU_18_202,mini_4iw6_model0_chainB_1GU_resi601__chainB_altA_1,0.937,0.613,0.324
IXE_21_3,mini_4ixe_model0_chainD_IXE_resi301__chainD_1,1.106,0.847,0.259
IXE_24_47,mini_4ixe_model0_chainD_IXE_resi301__chainD_1,1.067,0.797,0.27
IXE_17_5,mini_4ixe_model0_chainD_IXE_resi301__chainD_1,1.066,0.796,0.27
IXF_2_6,mini_4ixf_model0_chainX_IXF_resi302__chainX_altA_1,1.047,0.735,0.312
IXF_25_23,mini_4ixf_model0_chainX_IXF_resi302__chainX_altA_1,1.027,0.828,0.199
IXF_18_10,mini_4ixf_model0_chainX_IXF_resi302__chainX_altA_1,1.027,0.754,0.273
1JE_2_52,mini_4j02_model0_chainA_1JE_resi601__chainA_1,0.996,0.687,0.308
1JE_18_8,mini_4j02_model0_chainA_1JE_resi601__chainA_1,0.995,0.626,0.369
1JE_5_21,mini_4j02_model0_chainA_1JE_resi601__chainA_1,0.994,0.712,0.281
1HQ_10_133,mini_4j17_model0_chainA_1HQ_resi504__chainA_altA_1,1.04,0.686,0.355
1HQ_20_54,mini_4j17_model0_chainA_1HQ_resi504__chainA_altA_1,0.98,0.686,0.294
